System,Mass Code,System Stars,Primary Star Type,Primary Star Spectral Class,Primary Star Luminosity,Primary Star Age,Parent Star,Parent Star Type,Parent Star Spectral Class,Parent Star Luminosity,Parent Star Age,Parent Body,Parent Body Type,Parent Landable,Parent Terraformable,Planet Name,Landable,Orbit Type,Type,Rings,RingTypes,Arrival Distance,Terraforming State,Radius,Earth Masses,Surface Gravity,Surface Temperature,Surface Pressure,Volcanism,Atmosphere,Axial Tilt,Rotational Period,Tidally Locked,Orbital Period,Semi-major Axis,Orbital Eccentricity,Orbital Inclination,Arg. of Periapsis,Mean Anomaly,Longitude of Ascending Node,Coord X,Coord Y,Coord Z,Timestamp
Flyoo Prao KI-Z d1-5,D,single,A (Blue-White) Star,A4,VI,1770,Flyoo Prao KI-Z d1-5,A (Blue-White) Star,A4,VI,1770,Flyoo Prao KI-Z d1-5,A (Blue-White) Star,,,Flyoo Prao KI-Z d1-5 8,no,planetary,Water world,0,"",3548.6994628906,Not terraformable,6406.9565,1.1932519674,1.182490468,246,1.692769050598,No volcanism,Nitrogen,0.23698,0.973447708958,no,5347.75515121447,7.147682359291,0.008927,0.002953,241.4019,,,22227.5,-57.625,40059.8,2020-12-27 12:03:54
Flyoo Prao KI-Z d1-9,D,multiple,A (Blue-White) Star,A5,Vb,1184,Flyoo Prao KI-Z d1-9 C,M (Red dwarf) Star,M0,Va,1184,Flyoo Prao KI-Z d1-9 C,M (Red dwarf) Star,,,Flyoo Prao KI-Z d1-9 C 6,no,planetary,Water world,0,"",214722.21875,Not terraformable,4051.35725,0.2641780078,0.6547335386,305,0.735725462437,No volcanism,Carbon dioxide,0.313957,1.346480730324,no,494.655152713808,0.920936664194,0.000189,0.001229,249.356372,,,22176.7,-85.4062,40107.6,2020-12-28 01:48:07
Flyoo Prao KJ-F d12-3,D,single,A (Blue-White) Star,A6,Vb,964,Flyoo Prao KJ-F d12-3,A (Blue-White) Star,A6,Vb,964,Flyoo Prao KJ-F d12-3,A (Blue-White) Star,,,Flyoo Prao KJ-F d12-3 5,no,planetary,Water world,0,"",1870.5322265625,Candidate for terraforming,5750.256,0.83830899,1.0313327312,396,6.097211324944,Major Rocky Magma,Thick Ammonia,1.10584,1.657514244502,no,1993.87705436458,3.747407235942,0.000331,-0.106507,192.187607,,,22339.3,-333.688,40956.5,2022-04-23 09:32:54
Flyoo Prao KJ-F d12-3,D,single,A (Blue-White) Star,A6,Vb,964,Flyoo Prao KJ-F d12-3,A (Blue-White) Star,A6,Vb,964,Flyoo Prao KJ-F d12-3,A (Blue-White) Star,,,Flyoo Prao KJ-F d12-3 6,no,planetary,Water world,0,"",2748.328125,Not terraformable,3869.7615,0.2282530069,0.620036304,308,0.759532907723,No volcanism,Carbon dioxide,0.350778,1.388651178218,no,3574.82851379444,5.530556602947,0.004422,0.525339,170.038943,,,22339.3,-333.688,40956.5,2022-04-23 09:32:36
Flyoo Prao KJ-O d7-2,D,single,A (Blue-White) Star,A9,Vab,3138,Flyoo Prao KJ-O d7-2,A (Blue-White) Star,A9,Vab,3138,Flyoo Prao KJ-O d7-2,A (Blue-White) Star,,,Flyoo Prao KJ-O d7-2 7,no,planetary,Water world,0,"",1630.4744873047,Candidate for terraforming,3957.97375,0.2461549938,0.6391928196,262,0.059271363415,No volcanism,Thin Carbon dioxide-rich,-0.16754,1.765662901759,no,1710.58342136713,3.264549351418,0.001174,0.032753,23.837002,,,22020.3,-202.375,40542.2,2022-03-21 17:40:10
Flyoo Prao KJ-X d2-12,D,single,A (Blue-White) Star,A7,Vb,844,Flyoo Prao KJ-X d2-12,A (Blue-White) Star,A7,Vb,844,Flyoo Prao KJ-X d2-12,A (Blue-White) Star,,,Flyoo Prao KJ-X d2-12 4,no,planetary,Earth-like world,0,"",1627.7702636719,Not terraformable,4675.0725,0.4198450148,0.7814142108,305,0.863671302795,No volcanism,Suitable for water-based life,-0.253205,0.640805985081,no,1652.87039622118,3.2897599649,0.008567,-0.014688,242.00966,,,21718.8,-135.344,40190.3,2021-08-05 21:47:48
Flyoo Prao KJ-X d2-3,D,single,F (White) Star,F0,Vb,2208,Flyoo Prao KJ-X d2-3,F (White) Star,F0,Vb,2208,Flyoo Prao KJ-X d2-3,F (White) Star,,,Flyoo Prao KJ-X d2-3 3,no,planetary,Water world,0,"",1262,Candidate for terraforming,4380.867,0.3415879905,0.724021554,256,0.630098879337,No volcanism,Nitrogen,-0.479678,0.894118980127,no,1111.44909428226,2.526912966015,0.001576,0.16857,84.74784,,,21697.1,-120.125,40139.7,2021-08-05 21:08:42
Flyoo Prao KJ-X d2-5,D,single,F (White) Star,F9,Vb,2376,Flyoo Prao KJ-X d2-5,F (White) Star,F9,Vb,2376,Flyoo Prao KJ-X d2-5,F (White) Star,,,Flyoo Prao KJ-X d2-5 3,no,planetary,Water world,0,"",798.8851318359,Candidate for terraforming,4225.0775,0.3033910096,0.6913570166,265,0.270192205906,No volcanism,Oxygen,0.417538,1.594835149167,no,659.606460895799,1.600887642216,0.000191,-0.191572,13.496669,,,21762.9,-175.688,40169.6,2021-08-05 21:24:52
Flyoo Prao KK-C d14-1,D,multiple,G (White-Yellow) Star,G4,Vab,1352,Flyoo Prao KK-C d14-1 A,G (White-Yellow) Star,G4,Vab,1352,Flyoo Prao KK-C d14-1 A,G (White-Yellow) Star,,,Flyoo Prao KK-C d14-1 A 6,no,planetary,Water world,0,"",770.1165161133,Candidate for terraforming,4742.4775,0.440072,0.795943439,339,0.817713797092,No volcanism,Nitrogen,0.457725,0.920420461007,no,688.112513334664,1.545087139025,0.002826,-0.005322,106.475734,,,22175.2,-88.8125,41097.2,2020-07-29 05:24:12
Flyoo Prao KK-C d14-1,D,multiple,G (White-Yellow) Star,G4,Vab,1352,Flyoo Prao KK-C d14-1 A,G (White-Yellow) Star,G4,Vab,1352,Flyoo Prao KK-C d14-1 A,G (White-Yellow) Star,,,Flyoo Prao KK-C d14-1 A 7,no,planetary,Water world,0,"",1028.0944824219,Candidate for terraforming,4683.838,0.4226549864,0.7837026119,257,0.933012843132,No volcanism,Nitrogen,-0.261898,1.446652244444,no,1060.80512481707,2.061913381297,0.002274,-1.827768,287.607808,,,22175.2,-88.8125,41097.2,2020-07-29 06:00:12
Flyoo Prao KK-C d14-12,D,single,F (White) Star,F2,Vb,1282,Flyoo Prao KK-C d14-12,F (White) Star,F2,Vb,1282,Flyoo Prao KK-C d14-12,F (White) Star,,,Flyoo Prao KK-C d14-12 4,no,planetary,Water world,0,"",1661.7086181641,Not terraformable,6904.401,1.5303269625,1.3058739901,323,9.333231925964,Minor Metallic Magma,Thick Ammonia,-0.125025,1.84558542419,no,1835.07793203553,3.313851580871,0.005571,0.136921,127.787399,,,22247.4,-81.2812,41133.2,2020-07-30 22:20:43
Flyoo Prao KK-C d14-3,D,single,G (White-Yellow) Star,G1,Vab,5510,Flyoo Prao KK-C d14-3,G (White-Yellow) Star,G1,Vab,5510,Flyoo Prao KK-C d14-3,G (White-Yellow) Star,,,Flyoo Prao KK-C d14-3 3,no,planetary,Water world,0,"",725.0961303711,Candidate for terraforming,4209.2615,0.3003990054,0.6896927953,263,0.486240565777,No volcanism,Nitrogen,-0.308997,1.497975672014,no,625.184806132755,1.454823863271,0.001256,0.064646,295.628257,,,22182.2,-81.5625,41105.2,2020-07-29 07:48:46
Flyoo Prao KK-C d14-6,D,multiple,A (Blue-White) Star,A8,VI,1126,Flyoo Prao KK-C d14-6 A,A (Blue-White) Star,A8,VI,1126,Flyoo Prao KK-C d14-6 A,A (Blue-White) Star,,,Flyoo Prao KK-C d14-6 A 1,no,planetary,Water world,0,"",1580.5328369141,Candidate for terraforming,7725.885,2.2822709084,1.5553916693,388,13.93092250824,Metallic Magma,Thick Ammonia,0.523071,0.840328631574,no,163.092098578264,0.002644989974,0.180066,-9.926003,126.678911,,,22208.7,-39.3438,41110.6,2020-07-29 08:49:15
Flyoo Prao KK-C d14-6,D,multiple,A (Blue-White) Star,A8,VI,1126,Flyoo Prao KK-C d14-6 A,A (Blue-White) Star,A8,VI,1126,Flyoo Prao KK-C d14-6 A,A (Blue-White) Star,,,Flyoo Prao KK-C d14-6 A 3,no,planetary,Water world,0,"",2030.3536376953,Not terraformable,5929.3795,0.9230819941,1.0680481195,242,3.45339345932,Major Rocky Magma,Nitrogen,-0.095883,0.865426964213,no,2489.12963326331,4.071663230411,0.00103,0.546022,280.428204,,,22208.7,-39.3438,41110.6,2020-07-29 09:12:41
Flyoo Prao KK-C d14-6,D,multiple,A (Blue-White) Star,A8,VI,1126,Flyoo Prao KK-C d14-6 A,A (Blue-White) Star,A8,VI,1126,Flyoo Prao KK-C d14-6 A,A (Blue-White) Star,,,Flyoo Prao KK-C d14-6 A 4,no,planetary,Water world,0,"",2565.4926757813,Not terraformable,5694.3715,0.8067160249,1.0120409727,246,1.406299710274,Major Rocky Magma,Carbon dioxide-rich,-0.320217,0.934903669248,no,506.22807056816,0.010366155469,0.142872,-0.837448,165.750735,,,22208.7,-39.3438,41110.6,2020-07-29 09:25:29
Flyoo Prao KK-C d14-9,D,multiple,A (Blue-White) Star,A8,VI,448,Flyoo Prao KK-C d14-9 A,A (Blue-White) Star,A8,VI,448,Flyoo Prao KK-C d14-9 A,A (Blue-White) Star,,,Flyoo Prao KK-C d14-9 A 5,no,planetary,Earth-like world,0,"",1798.3980712891,Not terraformable,4846.5165,0.4752030075,0.8229790926,267,0.945045590401,No volcanism,Suitable for water-based life,2.463399,1.82841689515,no,2075.76811037685,3.610574459318,0.001974,1.701733,72.419092,,,22185,-49.5938,41137.4,2020-07-30 21:24:26
Flyoo Prao KK-C d14-9,D,multiple,A (Blue-White) Star,A8,VI,448,Flyoo Prao KK-C d14-9 B,K (Yellow-Orange) Star,K2,Va,448,Flyoo Prao KK-C d14-9 B,K (Yellow-Orange) Star,,,Flyoo Prao KK-C d14-9 B 6,no,planetary,Earth-like world,0,"",252143.375,Not terraformable,6493.513,1.2409139872,1.1971575022,284,0.676405072212,Minor Silicate Vapour Geysers,Suitable for water-based life,-0.437891,1.463793390914,no,491.060578712708,1.116388056663,9.000000318e-06,-0.000783,204.621468,,,22185,-49.5938,41137.4,2020-07-30 21:52:04
Flyoo Prao KK-D d13-2,D,multiple,A (Blue-White) Star,A9,Vab,1280,Flyoo Prao KK-D d13-2 A,A (Blue-White) Star,A9,Vab,1280,Flyoo Prao KK-D d13-2 A,A (Blue-White) Star,,,Flyoo Prao KK-D d13-2 A 5,no,planetary,Water world,0,"",1698.1749267578,Candidate for terraforming,3450.7815,0.1590320021,0.5432736278,250,0.003630470782,No volcanism,Thin Carbon dioxide,-0.018003,1.430960945694,no,1779.69452407627,3.40338795648,8.6e-05,-1.175912,48.958851,,,21864.2,-396.125,41028.4,2022-06-07 17:45:54
Flyoo Prao KK-Z c16-1,C,single,K (Yellow-Orange) Star,K4,Va,12728,Flyoo Prao KK-Z c16-1,K (Yellow-Orange) Star,K4,Va,12728,Flyoo Prao KK-Z c16-1,K (Yellow-Orange) Star,,,Flyoo Prao KK-Z c16-1 1,no,planetary,Water world,0,"",343.7705993652,Candidate for terraforming,4514.915,0.3737530112,0.7458552718,250,0.328801235194,No volcanism,Nitrogen,0.330549,10.444009418183,no,256.72139254985,0.689728828868,0.001344,0.019216,151.370789,,,22440,-195.656,40644.3,2021-12-21 23:47:08
Flyoo Prao KL-X d1-0,D,single,F (White) Star,F0,Vz,218,Flyoo Prao KL-X d1-0,F (White) Star,F0,Vz,218,Flyoo Prao KL-X d1-0 9,High metal content world,no,yes,Flyoo Prao KL-X d1-0 9 a,no,moon,Water world,0,"",1543.1644287109,Candidate for terraforming,3743.3475,0.1749390066,0.5078499317,251,0.15732267499,No volcanism,Carbon dioxide-rich,-0.436045,1.178950908831,no,97.732846107743,0.00853752229,0,61.159744,126.164119,,,22658.2,-904.281,40068.8,2021-04-10 10:17:36
Flyoo Prao KM-A c2-0,C,multiple,K (Yellow-Orange) Star,K7,Va,13024,Flyoo Prao KM-A c2-0 A,K (Yellow-Orange) Star,K7,Va,13024,Flyoo Prao KM-A c2-0 A,K (Yellow-Orange) Star,,,Flyoo Prao KM-A c2-0 A 3,no,planetary,Water world,0,"",205.1309356689,Not terraformable,5018.791,0.2407249957,0.3887693286,261,0.118545483286,No volcanism,Argon-rich,0.481208,127.028285344155,no,127.026914722384,0.411077742282,0.000103,-0.004579,102.840184,,,22420.8,-461.312,39978.5,2022-09-16 17:19:32
Flyoo Prao KM-L d8-1,D,single,G (White-Yellow) Star,G6,Va,3974,Flyoo Prao KM-L d8-1,G (White-Yellow) Star,G6,Va,3974,Flyoo Prao KM-L d8-1,G (White-Yellow) Star,,,Flyoo Prao KM-L d8-1 2,no,planetary,Water world,0,"",678.5975341797,Candidate for terraforming,6342.1745,1.1457469463,1.1587276459,351,7.908341968912,Major Rocky Magma,Thick Ammonia,1.528268,0.723985950984,no,553.561333152986,1.361154388579,0.000927,-0.360472,73.28474,,,22820.9,-714.156,40627.6,2022-04-19 21:16:26
Flyoo Prao KM-U d3-1,D,single,A (Blue-White) Star,A9,Vab,844,Flyoo Prao KM-U d3-1,A (Blue-White) Star,A9,Vab,844,Flyoo Prao KM-U d3-1,A (Blue-White) Star,,,Flyoo Prao KM-U d3-1 1,no,planetary,Water world,0,"",1522.3262939453,Not terraformable,6877.1875,1.5096110106,1.2972749472,427,9.799799531211,Minor Metallic Magma,Thick Ammonia,0.084905,40.7161925861,yes,25.330813670602,0.001272954236,0.003706,8.461672,89.530198,,,22516.8,-646.438,40215.5,2022-04-04 22:01:00
Flyoo Prao KM-U d3-1,D,single,A (Blue-White) Star,A9,Vab,844,Flyoo Prao KM-U d3-1,A (Blue-White) Star,A9,Vab,844,Flyoo Prao KM-U d3-1,A (Blue-White) Star,,,Flyoo Prao KM-U d3-1 4,no,planetary,Water world,0,"",2617.5437011719,Not terraformable,5745.072,0.8275460005,1.0190365314,247,1.355554681717,Major Rocky Magma,Nitrogen,2.601511,0.440336417361,no,232.880355583299,0.004892451112,0.150587,5.868236,76.610663,,,22516.8,-646.438,40215.5,2022-04-04 22:01:07
Flyoo Prao KN-A d1-4,D,single,F (White) Star,F8,Vb,574,Flyoo Prao KN-A d1-4,F (White) Star,F8,Vb,574,Flyoo Prao KN-A d1-4,F (White) Star,,,Flyoo Prao KN-A d1-4 1,no,planetary,Water world,0,"",914.5364990234,Candidate for terraforming,3305.66975,0.140715003,0.5238301754,264,0.151319913486,No volcanism,Carbon dioxide-rich,2.007045,0.883010960162,no,876.252360090058,1.835476854138,0.002472,0.000666,358.481915,307.511447,,22022.8,-305.062,40020.2,2022-06-28 20:46:50
Flyoo Prao KN-I d10-2,D,multiple,A (Blue-White) Star,A9,Vab,1158,Flyoo Prao KN-I d10-2 A,A (Blue-White) Star,A9,Vab,1158,Flyoo Prao KN-I d10-2 A,A (Blue-White) Star,,,Flyoo Prao KN-I d10-2 A 1,no,planetary,Water world,0,"",1722.7840576172,Not terraformable,12459.742,6.0999631882,1.5983729362,676,6496.09253392549,Water Geysers,Hot thick Argon-rich,-0.456632,1.859735808391,no,2043.45252778796,3.780987998612,0.157064,94.790263,275.875442,,,22708.5,-468.656,40838.1,2022-08-08 18:48:19
Flyoo Prao KN-N c9-1,C,,,,,,,,,,,,,,,Flyoo Prao KN-N c9-1 A 5,no,planetary,Water world,0,"",286,Candidate for terraforming,3874.0455,0.2296130061,0.6223519444,300,0.263852000237,No volcanism,Carbon dioxide-rich,0.553808,1.218712655532,no,222.522453703704,0.571914330596,0.004536,1.284615,171.530029,,,22677.4,-193.406,40319,2018-01-20 20:04:09
Flyoo Prao KO-F d12-0,D,single,F (White) Star,F7,Vb,2312,Flyoo Prao KO-F d12-0,F (White) Star,F7,Vb,2312,Flyoo Prao KO-F d12-0,F (White) Star,,,Flyoo Prao KO-F d12-0 6,no,planetary,Water world,0,"",1048.6053466797,Candidate for terraforming,6059.0605,0.991222024,1.0983211994,255,3.816862509252,Major Rocky Magma,Nitrogen,0.098447,1.977423972847,no,1064.87606686574,2.100468413619,0.000444,-0.051378,318.003885,,,22554.3,-255.375,40975.1,2022-03-06 20:31:34
Flyoo Prao KO-O d7-9,D,single,F (White) Star,F8,Vb,2310,Flyoo Prao KO-O d7-9,F (White) Star,F8,Vb,2310,Flyoo Prao KO-O d7-9,F (White) Star,,,Flyoo Prao KO-O d7-9 3,no,planetary,Water world,0,"",1517.3695068359,Not terraformable,4191.086,0.2981790006,0.6905465126,270,1.103915695169,No volcanism,Carbon dioxide,-1.980459,0.986798154468,no,1680.67203075799,3.041125650847,0.00017,0.010041,52.011204,,,22237.8,-169.344,40540.8,2022-01-07 13:19:44
Flyoo Prao KO-P d6-1,D,single,A (Blue-White) Star,A8,Vz,236,Flyoo Prao KO-P d6-1,A (Blue-White) Star,A8,Vz,236,Flyoo Prao KO-P d6-1,A (Blue-White) Star,,,Flyoo Prao KO-P d6-1 8,no,planetary,Water world,0,"",1867.1109619141,Candidate for terraforming,6032.3605,0.9781960249,1.093503952,391,3.987362755983,No volcanism,Water-rich,-0.551525,1.178295040903,no,2036.91057308958,3.741337595824,0.000686,2.57399,256.581794,,,21882.9,-430.094,40509.5,2022-08-19 11:17:29
Flyoo Prao KO-X d2-0,D,multiple,F (White) Star,F7,Vb,492,,,,,,,,,,Flyoo Prao KO-X d2-0 AB 3,no,planetary,Water world,0,"",1198.05859375,Not terraformable,3580.57525,0.1748529971,0.5548000932,307,0.517829060555,No volcanism,Carbon dioxide,-0.366072,79.657294321076,no,64.953751172176,0.002442289541,0.078923,3.031049,187.084397,,,21934.8,-91.75,40138,2020-09-18 22:48:24
Flyoo Prao KO-X d2-1,D,multiple,F (White) Star,F5,Vab,1310,Flyoo Prao KO-X d2-1 A,F (White) Star,F5,Vab,1310,Flyoo Prao KO-X d2-1 A,F (White) Star,,,Flyoo Prao KO-X d2-1 A 5,no,planetary,Water world,0,"",1823.7122802734,Not terraformable,6922.879,1.5434889793,1.3100838661,316,9.740676879883,Minor Metallic Magma,Thick Ammonia,0.081385,0.76005646353,no,2183.01845921412,3.652034343036,0.000795,0.312021,17.598286,,,21902.4,-64.9688,40149.5,2020-09-18 22:50:30
Flyoo Prao KO-X d2-1,D,multiple,F (White) Star,F5,Vab,1310,Flyoo Prao KO-X d2-1 A,F (White) Star,F5,Vab,1310,Flyoo Prao KO-X d2-1 A,F (White) Star,,,Flyoo Prao KO-X d2-1 A 7,no,planetary,Water world,0,"",3404.7629394531,Not terraformable,5330.7385,0.6423360109,0.9195101857,246,2.600313663483,No volcanism,Carbon dioxide-rich,-0.184062,0.694377434074,no,414.639256066748,0.008396452503,0.194988,9.183061,300.933381,,,21902.4,-64.9688,40149.5,2020-09-18 22:50:28
Flyoo Prao KO-X d2-11,D,single,F (White) Star,F3,Vb,1138,Flyoo Prao KO-X d2-11,F (White) Star,F3,Vb,1138,Flyoo Prao KO-X d2-11,F (White) Star,,,Flyoo Prao KO-X d2-11 3,no,planetary,Water world,0,"",1423.6651611328,Candidate for terraforming,4606.241,0.3992159963,0.7653915286,264,0.670404434204,No volcanism,Nitrogen,-0.250858,1.40290701272,no,1394.87996973368,2.863370236808,0.003638,-0.097053,213.694923,,,21875.1,-35.0938,40147.2,2020-09-18 23:09:05
Flyoo Prao KO-X d2-12,D,single,F (White) Star,F9,Vb,1124,Flyoo Prao KO-X d2-12,F (White) Star,F9,Vb,1124,Flyoo Prao KO-X d2-12,F (White) Star,,,Flyoo Prao KO-X d2-12 7,no,planetary,Water world,0,"",2122.6010742188,Not terraformable,6416.4235,1.1994290352,1.1851068735,283,8.138660430908,Minor Silicate Vapour Geysers,Thick Carbon dioxide,-2.604317,0.874113062245,no,3108.27902069803,4.253644737665,1.2999999853e-05,0.017516,332.191496,,,21912.4,-103.875,40154,2020-09-18 23:48:28
Flyoo Prao KO-X d2-14,D,single,G (White-Yellow) Star,G9,Va,7520,Flyoo Prao KO-X d2-14,G (White-Yellow) Star,G9,Va,7520,Flyoo Prao KO-X d2-14,G (White-Yellow) Star,,,Flyoo Prao KO-X d2-14 2,no,planetary,Earth-like world,0,"",426.5705871582,Not terraformable,4339.5115,0.3314419985,0.715970099,272,0.508855998516,No volcanism,Suitable for water-based life,-0.469044,0.659546718264,no,291.521502313785,0.854863895342,6.0999998823e-05,0.293966,80.930877,,,21880.1,-82.9062,40154.8,2020-09-18 23:51:04
Flyoo Prao KO-X d2-5,D,single,A (Blue-White) Star,A7,VI,692,Flyoo Prao KO-X d2-5,A (Blue-White) Star,A7,VI,692,Flyoo Prao KO-X d2-5,A (Blue-White) Star,,,Flyoo Prao KO-X d2-5 6,no,planetary,Water world,0,"",3570.8518066406,Not terraformable,6071.701,0.9921399951,1.0947657824,298,6.986267089844,No volcanism,Thick Carbon dioxide,-0.028012,0.830077902095,no,5439.66627231354,7.234864158548,0.019235,0.248235,342.455225,,,21870.5,-81.4375,40212.1,2020-09-18 22:58:44
Flyoo Prao KO-X d2-7,D,multiple,F (White) Star,F0,VI,1580,Flyoo Prao KO-X d2-7 A,F (White) Star,F0,VI,1580,Flyoo Prao KO-X d2-7 A,F (White) Star,,,Flyoo Prao KO-X d2-7 A 4,no,planetary,Water world,0,"",2197.392578125,Not terraformable,5390.749,0.6718540192,0.9404716492,327,2.668150424957,Minor Rocky Magma,Ammonia,0.964049,1.5497596311,no,2694.25846636296,4.415682709089,0.003772,4.269857,179.618115,,,21860.9,-103.406,40199.1,2020-09-18 23:01:02
Flyoo Prao KO-X d2-7,D,multiple,F (White) Star,F0,VI,1580,Flyoo Prao KO-X d2-7 A,F (White) Star,F0,VI,1580,Flyoo Prao KO-X d2-7 A,F (White) Star,,,Flyoo Prao KO-X d2-7 A 5,no,planetary,Water world,0,"",2718.103515625,Not terraformable,4503.142,0.3713470101,0.744933784,232,0.617452919483,No volcanism,Nitrogen,-0.344271,1.067244262766,no,3698.26152368831,5.453852939394,0.001389,0.109227,274.478839,,,21860.9,-103.406,40199.1,2020-09-18 23:00:56
Flyoo Prao KO-X d2-7,D,multiple,F (White) Star,F0,VI,1580,Flyoo Prao KO-X d2-7 B,K (Yellow-Orange) Star,K8,Va,1580,Flyoo Prao KO-X d2-7 B,K (Yellow-Orange) Star,,,Flyoo Prao KO-X d2-7 B 3,no,planetary,Water world,0,"",25792.265625,Not terraformable,3963.0295,0.2481019944,0.6426058412,250,0.750262320042,No volcanism,Carbon dioxide,-2.763636,0.933448641331,no,1225.32565836551,1.900035938303,0.003023,0.013538,159.234905,,,21860.9,-103.406,40199.1,2020-09-18 23:01:17
Flyoo Prao KP-M d8-1,D,multiple,A (Blue-White) Star,A7,VI,1558,Flyoo Prao KP-M d8-1 C,M (Red dwarf) Star,M7,Va,1558,Flyoo Prao KP-M d8-1 C,M (Red dwarf) Star,,,Flyoo Prao KP-M d8-1 C 1,no,planetary,Water world,0,"",451623.15625,Not terraformable,3221.92175,0.1283839941,0.5030949712,250,0.239366749943,No volcanism,Carbon dioxide-rich,0.47497,12.301747883819,no,4.028660348715,7.378525e-05,0.13337,2.311034,143.386356,,,21701.1,-255.125,40641,2022-03-16 16:50:12
Flyoo Prao KP-M d8-4,D,single,F (White) Star,F8,Vab,1588,Flyoo Prao KP-M d8-4,F (White) Star,F8,Vab,1588,Flyoo Prao KP-M d8-4,F (White) Star,,,Flyoo Prao KP-M d8-4 5,no,planetary,Earth-like world,0,"",1148.6625976563,Not terraformable,6702.631,1.3876860142,1.2565206289,293,0.648929265364,Minor Silicate Vapour Geysers,Suitable for water-based life,0.041503,72.896289304306,no,46.847758607732,0.002018913676,0.009771,-6.1351,91.167961,,,21696.2,-248.219,40653.7,2022-03-16 17:24:53
Flyoo Prao KP-M d8-4,D,single,F (White) Star,F8,Vab,1588,Flyoo Prao KP-M d8-4,F (White) Star,F8,Vab,1588,Flyoo Prao KP-M d8-4,F (White) Star,,,Flyoo Prao KP-M d8-4 7,no,planetary,Water world,0,"",1502.4935302734,Not terraformable,6486.769,1.2415659428,1.2002784014,249,2.212994386874,Minor Silicate Vapour Geysers,Nitrogen,0.4266,1.291628217546,no,1664.22597787998,3.01239536487,0.000487,0.148698,180.598394,,,21696.2,-248.219,40653.7,2022-03-16 17:25:03
Flyoo Prao KP-M d8-7,D,multiple,F (White) Star,F6,Vb,4648,Flyoo Prao KP-M d8-7 D,K (Yellow-Orange) Star,K5,Vab,4648,Flyoo Prao KP-M d8-7 D,K (Yellow-Orange) Star,,,Flyoo Prao KP-M d8-7 D 5,no,planetary,Water world,0,"",17374.83203125,Not terraformable,5543.6975,0.7376260161,0.9763514996,306,5.999447322971,No volcanism,Thick Ammonia,0.051155,0.942411288056,no,654.949834225359,1.218480552528,5.2e-05,-0.042141,173.017612,,,21735.1,-244.062,40664.8,2022-03-16 17:43:24
Flyoo Prao KQ-Y d0,D,single,Neutron Star,,VII,11260,Flyoo Prao KQ-Y d0,Neutron Star,,VII,11260,Flyoo Prao KQ-Y d0,Neutron Star,,,Flyoo Prao KQ-Y d0 2,no,planetary,Water world,0,"",1733.3607177734,Candidate for terraforming,7144.565,1.7285560369,1.3775295019,336,11.238397598267,Major Rocky Magma,Thick Ammonia,0.452592,1.690483323484,no,3537.56202039896,3.500156916816,0.00787,-0.746126,123.850301,,,22501.2,-1132.06,39975.1,2021-03-26 00:48:05
Flyoo Prao KR-C d0,D,single,F (White) Star,F2,Vb,2292,Flyoo Prao KR-C d0,F (White) Star,F2,Vb,2292,Flyoo Prao KR-C d0,F (White) Star,,,Flyoo Prao KR-C d0 2,no,planetary,Water world,0,"",1302,Candidate for terraforming,6101.608,1.0109879971,1.1046544313,351,6.71478843689,Major Rocky Magma,Thick Ammonia,0.131512,11.414054055197,yes,7.628033006632,0.000597401924,0.049827,-5.442535,176.441138,,,22655.4,-174.906,39904.4,2021-03-28 21:27:48
Flyoo Prao KR-C d3,D,multiple,K (Yellow-Orange) Star,K0,Va,700,Flyoo Prao KR-C d3 A,K (Yellow-Orange) Star,K0,Va,700,Flyoo Prao KR-C d3 A,K (Yellow-Orange) Star,,,Flyoo Prao KR-C d3 A 5,no,planetary,Water world,0,"",532.0573730469,Candidate for terraforming,5978.9335,0.9452739954,1.0756705999,397,6.372443675995,Major Rocky Magma,Thick Ammonia,0.268013,86.1408857361,no,55.262502282859,0.001974635799,0.197328,7.783531,67.547002,,,22669.9,-177.469,39895.9,2021-03-28 21:38:25
Flyoo Prao KR-C d8,D,multiple,A (Blue-White) Star,A6,Vb,1104,Flyoo Prao KR-C d8 B,K (Yellow-Orange) Star,K8,Va,1104,Flyoo Prao KR-C d8 B,K (Yellow-Orange) Star,,,Flyoo Prao KR-C d8 B 2,no,planetary,Water world,0,"",12367.8603515625,Candidate for terraforming,5381.24,0.6637020111,0.9323467016,317,5.068683624268,Minor Rocky Magma,Thick Ammonia,0.246945,0.842712155486,no,667.546013439144,1.296528248234,0.000812,0.224301,216.111779,,,22665.6,-140.375,39936.8,2020-09-15 19:55:19
